intern_id,sprints_done,sprints_total,tasks_completed,tasks_assigned,meetings_attended,meetings_total,code_review_score,deadline_met_percentage,attendance_percentage,punctuality
RX2897,2,4,8,12,10,18,50.55,59.16,78.22,1
RX2898,6,7,8,10,15,16,90.14,82.96,88.85,1
RX2899,4,7,6,11,12,15,52.62,67.94,82.37,0
RX2900,3,4,6,8,14,16,72.65,58.06,78.23,0
RX2901,1,4,2,13,5,19,47.15,29.38,42.6,0
RX2902,3,4,8,9,20,22,89.34,78.56,97.0,1
RX2903,1,5,3,12,3,24,25.13,31.17,52.01,0
RX2904,5,6,10,10,19,22,82.02,99.29,87.21,1
RX2905,4,6,8,11,23,24,75.52,51.2,80.0,0
RX2906,2,4,10,11,11,19,66.33,50.98,71.61,0
RX2907,2,7,4,10,8,23,45.72,44.01,57.76,0
RX2908,5,7,8,14,12,21,61.15,70.78,79.25,1
RX2909,1,5,4,12,5,18,29.66,45.56,47.62,0
RX2910,4,7,7,8,15,22,55.34,52.33,68.48,0
RX2911,1,4,6,14,7,16,23.08,33.41,58.83,0
RX2912,1,6,3,11,8,22,49.94,22.14,59.65,0
RX2913,4,5,8,11,14,20,68.92,66.21,74.59,1
RX2914,2,7,2,8,1,20,37.34,39.69,45.67,0
RX2915,4,7,10,13,15,16,76.02,68.19,61.88,1
RX2916,4,5,6,9,19,23,65.71,71.75,60.22,0
RX2917,3,4,14,14,21,21,80.93,75.39,92.16,1
RX2918,1,4,2,13,4,23,28.91,23.51,56.62,0
RX2919,5,6,13,14,24,24,96.9,93.28,96.01,1
RX2920,1,5,1,8,9,24,24.75,46.41,44.8,0
RX2921,5,7,8,14,17,22,59.58,59.78,63.84,1
RX2922,5,6,8,9,16,16,92.94,80.47,96.38,1
RX2923,1,5,3,9,4,15,42.51,30.77,51.03,0
RX2924,1,5,1,9,4,15,40.3,26.39,47.2,0
RX2925,2,7,4,14,1,18,46.73,22.44,49.33,0
RX2926,1,7,4,13,1,23,25.4,30.26,44.67,0
RX2927,5,6,6,8,21,23,96.47,83.6,91.39,1
RX2928,1,5,4,12,3,22,42.66,20.55,42.71,0
RX2929,1,7,1,9,1,18,45.79,42.84,44.33,0
RX2930,6,7,9,10,21,23,85.47,86.65,99.62,1
RX2931,2,6,5,12,4,23,36.34,29.95,43.5,0
RX2932,3,4,10,12,20,23,95.72,80.87,91.53,1
RX2933,3,5,9,12,10,18,79.09,63.68,71.49,0
RX2934,2,7,1,11,8,24,20.78,33.23,58.04,0
RX2935,1,5,1,8,2,18,33.23,23.1,45.21,0
RX2936,4,5,8,10,21,23,87.36,75.42,97.59,1
RX2937,1,4,1,8,7,19,48.66,31.76,50.52,0
RX2938,6,7,10,11,15,15,83.92,99.54,94.68,1
RX2939,4,5,8,10,17,20,80.56,83.53,96.21,1
RX2940,4,5,12,14,24,24,84.57,92.58,88.79,1
RX2941,5,5,14,14,22,24,96.14,77.84,96.5,1
RX2942,3,4,8,10,14,18,50.95,73.17,77.55,0
RX2943,1,6,5,14,1,16,24.83,23.11,40.05,0
RX2944,1,6,2,14,7,18,29.98,20.95,52.16,0
RX2945,2,7,2,9,10,23,29.31,34.13,44.68,0
RX2946,1,4,1,11,4,18,40.43,46.28,41.03,0
RX2947,4,6,8,10,13,17,70.79,60.16,69.74,0
RX2948,2,4,9,11,16,20,73.75,69.55,62.6,1
RX2949,2,7,4,12,8,19,28.69,46.16,56.94,0
RX2950,6,7,9,10,14,16,53.36,66.29,75.24,1
RX2951,3,4,12,13,14,16,88.54,84.12,91.13,1
RX2952,1,5,4,12,5,20,30.24,42.94,52.75,0
RX2953,4,4,14,14,15,18,90.65,89.19,98.84,1
RX2954,1,6,1,11,3,23,45.89,25.42,59.03,0
RX2955,5,6,7,8,16,18,72.05,51.82,61.04,0
RX2956,1,4,1,12,5,18,33.84,27.16,48.95,0
RX2957,2,7,1,9,1,18,47.91,37.22,44.87,0
RX2958,1,6,3,8,4,15,23.78,45.27,50.98,0
RX2959,6,7,11,12,12,21,73.87,69.44,62.25,0
RX2960,1,6,3,11,3,15,47.4,34.29,58.41,0
RX2961,3,4,8,10,18,19,86.92,80.45,89.13,1
RX2962,3,4,6,11,15,18,66.51,65.51,76.62,1
RX2963,3,4,11,13,20,22,91.65,79.28,98.7,1
RX2964,4,5,7,12,15,24,62.86,55.98,75.76,0
RX2965,6,6,10,11,15,18,98.34,92.08,88.64,1
RX2966,1,4,3,9,10,24,46.61,26.01,44.92,0
RX2967,2,7,3,10,7,21,37.0,27.72,50.27,0
RX2968,1,4,5,14,7,22,41.07,39.89,47.65,0
RX2969,2,6,3,11,6,20,42.26,43.37,47.49,0
RX2970,3,6,5,9,16,23,75.05,73.57,71.31,0
RX2971,6,6,10,10,22,23,91.47,75.94,90.62,1
RX2972,4,5,5,9,12,21,78.85,57.11,79.04,1
RX2973,1,6,2,10,3,23,35.86,43.92,59.37,0
RX2974,4,7,6,10,14,15,79.86,73.79,66.79,0
RX2975,4,4,7,9,16,17,99.49,78.16,96.57,1
RX2976,6,7,5,9,22,23,74.05,55.84,71.71,0
RX2977,2,7,1,9,10,23,47.61,32.81,51.74,0
RX2978,4,7,11,14,12,19,77.61,61.42,78.05,1
RX2979,2,7,1,10,2,21,20.1,46.12,46.53,0
RX2980,1,4,3,13,9,24,48.69,20.59,48.46,0
RX2981,5,5,6,8,14,15,96.39,79.02,92.1,1
RX2982,2,6,2,8,6,23,45.86,37.9,51.83,0
RX2983,5,6,8,9,19,21,87.51,76.58,92.83,1
RX2984,3,4,7,9,22,22,83.8,86.23,98.77,1
RX2985,3,4,6,9,14,15,67.55,69.33,71.56,0
RX2986,5,6,13,13,23,23,83.74,85.91,91.63,1
RX2987,6,6,12,13,21,23,87.51,83.75,89.62,1
RX2988,4,5,8,10,16,24,71.44,60.44,63.16,0
RX2989,1,4,1,14,6,16,36.69,28.28,52.35,0
RX2990,5,6,10,12,15,15,99.95,84.8,95.85,1
RX2991,1,4,2,14,7,17,31.87,23.78,49.78,0
RX2992,3,4,8,10,18,24,77.39,64.2,73.03,1
RX2993,5,6,7,9,24,24,89.7,79.09,98.95,1
RX2994,7,7,11,12,17,20,96.91,92.77,98.56,1
RX2995,2,7,2,12,1,16,27.43,25.55,44.61,0
RX2996,1,5,1,9,9,23,23.48,31.62,52.5,0
RX2997,3,6,6,10,18,22,72.87,51.41,70.57,1
RX2998,1,4,5,13,5,18,24.13,42.27,57.6,0
RX2999,3,4,8,8,15,16,98.94,81.32,96.13,1
RX3000,3,4,13,13,20,20,90.51,77.94,91.25,1
RX3001,2,6,6,14,7,19,24.99,25.04,44.08,0
RX3002,6,7,11,12,23,24,95.34,88.84,90.04,1
RX3003,4,5,11,11,14,15,88.48,82.96,99.99,1
RX3004,6,7,12,12,13,16,85.77,86.15,93.01,1
RX3005,2,7,3,12,1,24,36.5,39.52,56.26,0
RX3006,2,7,5,12,10,22,48.0,47.95,51.44,0
RX3007,2,4,9,11,21,22,62.48,72.21,72.06,1
RX3008,6,6,12,13,22,24,87.74,77.87,97.64,1
RX3009,2,4,7,10,12,17,72.53,67.77,65.1,0
RX3010,4,6,8,10,15,20,61.44,58.68,81.03,1
RX3011,7,7,8,8,16,19,92.56,78.07,92.71,1
RX3012,1,6,2,11,5,19,44.27,29.15,46.62,0
RX3013,3,6,8,11,14,24,52.44,52.87,69.42,0
RX3014,5,6,13,13,22,23,88.49,97.78,92.52,1
RX3015,5,5,9,11,16,16,97.57,84.42,90.92,1
RX3016,3,5,6,11,15,20,54.24,61.0,67.05,1
RX3017,6,7,11,12,12,15,85.47,90.47,86.03,1
RX3018,3,5,7,10,14,24,63.84,73.99,64.63,0
RX3019,5,5,14,14,18,21,97.68,88.59,85.6,1
RX3020,4,4,13,14,19,22,81.23,81.18,98.13,1
RX3021,5,6,11,11,22,23,99.37,80.33,87.86,1
RX3022,3,5,6,8,14,15,50.17,62.62,72.2,1
RX3023,1,5,3,10,5,15,21.88,24.4,42.93,0
RX3024,1,5,4,10,8,23,47.47,32.19,42.56,0
RX3025,5,6,11,12,22,23,95.82,77.03,98.35,1
RX3026,2,7,2,10,1,17,28.47,23.23,48.66,0
RX3027,1,5,1,11,5,22,37.22,40.81,53.56,0
RX3028,4,6,10,14,23,24,65.49,50.49,67.06,1
RX3029,2,7,1,8,2,22,29.07,46.35,52.06,0
RX3030,5,6,6,8,17,18,84.71,79.38,95.44,1
RX3031,5,6,7,11,17,21,75.56,69.28,74.72,0
RX3032,1,7,1,14,1,22,44.64,44.39,46.75,0
RX3033,3,4,5,9,17,19,59.17,51.13,74.65,0
RX3034,1,4,1,9,1,21,45.47,34.49,53.39,0
RX3035,1,6,1,8,6,19,31.82,43.87,40.74,0
RX3036,3,6,8,9,18,20,77.14,66.88,67.25,1
RX3037,6,7,12,14,16,23,53.56,69.09,64.18,0
RX3038,1,5,5,12,1,17,39.98,43.45,43.66,0
RX3039,1,5,2,9,1,24,45.05,34.39,57.59,0
RX3040,4,5,8,10,13,21,71.44,65.63,79.95,0
RX3041,1,4,1,13,4,20,23.09,36.86,51.87,0
RX3042,1,5,3,13,2,24,38.34,42.09,46.66,0
RX3043,5,6,13,13,20,21,98.77,82.74,97.28,1
RX3044,4,4,12,12,18,19,99.87,85.64,93.12,1
RX3045,4,5,9,9,13,16,92.6,85.91,91.85,1
RX3046,7,7,10,11,14,17,91.06,93.86,85.58,1
RX3047,6,7,9,12,15,22,61.25,60.76,65.19,0
RX3048,2,4,10,14,12,16,59.76,61.01,66.86,1
RX3049,4,6,7,10,15,18,70.51,69.49,73.79,0
RX3050,1,6,2,8,2,22,41.77,38.29,51.6,0
RX3051,4,4,9,11,14,15,99.52,95.7,99.98,1
RX3052,4,7,8,9,11,17,73.23,50.01,72.63,0
RX3053,4,5,13,13,17,18,87.97,75.7,86.41,1
RX3054,5,6,11,12,14,19,70.71,51.53,81.43,0
RX3055,6,7,11,11,19,21,94.92,78.35,89.71,1
RX3056,6,7,10,10,16,19,90.21,84.03,95.76,1
RX3057,3,6,5,9,17,19,51.79,61.8,72.92,1
RX3058,2,6,2,10,5,15,25.97,26.7,44.94,0
RX3059,1,7,1,9,8,18,26.47,42.61,57.63,0
RX3060,1,4,3,10,3,16,42.12,34.9,40.92,0
RX3061,2,6,5,12,4,15,31.54,29.11,57.12,0
RX3062,5,6,9,9,13,16,90.82,98.86,96.61,1
RX3063,3,5,8,12,13,23,71.46,68.39,84.92,1
RX3064,2,6,2,13,4,21,27.46,26.66,50.98,0
RX3065,4,6,8,14,17,24,52.85,59.71,74.69,1
RX3066,2,7,2,12,6,16,29.34,37.67,40.78,0
RX3067,5,6,10,14,18,20,52.68,64.45,76.25,1
RX3068,1,4,2,14,1,22,43.33,32.54,46.75,0
RX3069,2,4,7,12,18,23,59.87,69.28,82.91,0
RX3070,2,6,2,14,1,22,49.48,20.21,52.68,0
RX3071,2,6,2,12,1,15,48.37,36.12,40.14,0
RX3072,1,5,1,10,8,18,32.01,47.53,47.18,0
RX3073,4,5,11,12,11,18,72.83,67.7,68.21,1
RX3074,4,5,13,14,21,24,70.21,60.84,68.11,0
RX3075,4,5,7,9,15,15,97.33,81.03,87.87,1
RX3076,1,4,4,12,2,18,33.55,45.74,51.49,0
RX3077,1,4,1,8,4,17,30.77,24.44,43.76,0
RX3078,1,7,3,12,8,19,34.13,24.3,50.16,0
RX3079,1,5,2,11,5,19,37.82,42.46,43.01,0
RX3080,3,4,6,8,19,21,90.61,76.72,94.51,1
RX3081,2,7,5,12,7,23,34.01,25.86,43.25,0
RX3082,6,6,7,8,21,24,96.03,88.5,87.35,1
RX3083,5,7,6,8,17,20,71.42,50.75,67.26,1
RX3084,3,4,7,9,21,21,81.8,82.11,88.94,1
RX3085,5,6,7,8,18,18,95.27,89.39,97.39,1
RX3086,1,4,2,8,2,22,39.54,22.83,53.91,0
RX3087,1,5,2,8,6,16,35.44,46.04,59.94,0
RX3088,3,5,6,10,10,16,71.26,69.39,63.11,1
RX3089,1,4,2,9,3,22,28.85,20.27,52.67,0
RX3090,1,4,2,14,1,15,49.08,27.08,56.19,0
RX3091,1,4,2,11,2,19,29.09,26.63,53.4,0
RX3092,3,4,7,13,14,18,78.13,60.69,78.09,1
RX3093,5,6,12,13,15,18,86.4,85.86,87.54,1
RX3094,4,4,11,12,24,24,91.11,96.68,91.28,1
RX3095,1,5,4,10,7,17,41.28,27.46,56.46,0
RX3096,4,7,5,9,13,22,59.26,58.46,64.92,0
RX3097,1,7,1,8,8,21,26.45,28.53,41.24,0
RX3098,1,4,3,12,1,16,37.69,43.62,40.91,0
RX3099,3,5,11,12,13,16,66.16,71.09,61.51,0
RX3100,3,4,10,11,17,23,63.15,55.96,73.69,1
RX3101,6,6,12,12,23,24,99.09,76.8,91.13,1
RX3102,2,4,7,12,12,16,70.16,50.09,62.74,1
RX3103,4,4,11,13,21,24,82.27,80.3,94.32,1
RX3104,5,7,9,10,19,20,76.45,66.52,63.04,0
RX3105,5,6,7,8,14,17,91.15,90.04,99.52,1
RX3106,1,6,1,14,6,20,37.92,25.84,47.31,0
RX3107,4,7,4,8,21,22,70.57,64.31,77.71,0
RX3108,2,6,1,8,8,19,31.08,30.33,55.74,0
RX3109,1,4,1,14,9,23,23.61,22.14,56.57,0
RX3110,3,4,9,10,13,15,94.88,81.03,93.78,1
RX3111,5,6,8,9,12,18,66.43,58.36,75.76,1
RX3112,3,4,11,12,21,22,82.84,91.85,90.87,1
RX3113,6,7,10,10,18,20,92.82,98.22,97.64,1
RX3114,5,6,10,12,19,19,87.53,89.43,86.29,1
RX3115,4,5,6,9,14,22,71.93,50.48,71.61,0
RX3116,6,7,8,12,16,19,63.8,66.75,66.36,1
RX3117,1,6,2,11,3,22,22.88,20.4,49.39,0
RX3118,6,7,11,12,17,17,97.15,98.79,86.14,1
RX3119,5,5,11,12,14,17,95.4,83.99,87.69,1
RX3120,4,5,10,10,19,19,87.33,76.21,94.8,1
RX3121,4,4,9,10,21,21,83.65,96.02,90.93,1
RX3122,1,5,3,9,7,24,35.15,46.78,57.38,0
RX3123,3,4,8,8,20,22,87.9,81.2,85.58,1
RX3124,3,5,7,8,17,24,65.22,62.02,68.51,0
RX3125,3,5,9,11,13,19,77.86,58.61,73.1,0
RX3126,4,6,6,11,13,21,62.0,55.42,67.62,0
RX3127,1,6,3,9,8,19,41.31,33.79,46.56,0
RX3128,5,6,11,13,23,24,92.36,96.22,85.31,1
RX3129,6,6,7,9,22,23,95.23,97.95,88.27,1
RX3130,7,7,7,9,21,24,82.29,76.32,90.48,1
RX3131,5,6,8,9,16,17,94.62,80.54,98.55,1
RX3132,4,5,13,14,22,22,86.38,87.49,90.61,1
RX3133,4,7,10,13,13,15,79.82,58.18,83.05,1
RX3134,1,6,1,8,10,22,24.16,22.37,51.78,0
RX3135,3,5,6,10,15,16,77.99,74.03,81.7,0
RX3136,1,4,4,11,9,24,48.55,20.56,47.14,0
RX3137,1,5,2,8,5,17,49.36,45.42,58.24,0
RX3138,2,4,12,14,23,24,76.52,72.53,67.29,0
RX3139,3,5,6,9,23,24,63.86,72.1,67.41,1
RX3140,6,7,13,14,17,17,92.05,97.55,88.68,1
RX3141,4,4,11,11,14,15,91.83,88.51,88.74,1
RX3142,6,6,13,14,16,17,91.61,78.08,92.01,1
RX3143,1,4,2,10,4,21,37.13,45.32,58.41,0
RX3144,1,6,2,9,10,22,29.93,38.24,44.51,0
RX3145,2,6,1,10,2,16,49.64,24.6,49.52,0
RX3146,5,6,9,10,20,21,82.81,78.99,98.93,1
RX3147,1,4,2,13,4,22,46.69,34.7,50.87,0
RX3148,3,6,6,11,12,17,69.8,65.77,70.46,0
RX3149,3,5,8,12,10,18,78.67,60.31,80.52,1
RX3150,3,4,6,10,16,17,71.81,69.37,76.22,0
RX3151,4,4,13,14,23,24,83.09,81.71,85.97,1
RX3152,4,7,6,11,21,23,66.74,71.07,64.58,0
RX3153,5,6,6,8,16,17,80.42,90.3,85.33,1
RX3154,6,6,8,10,21,24,97.75,99.73,85.3,1
RX3155,1,6,4,11,4,19,49.77,39.4,42.22,0
RX3156,5,5,10,12,24,24,95.39,81.61,95.91,1
RX3157,4,5,13,14,10,18,66.07,68.69,82.4,1
RX3158,5,7,5,8,14,15,50.06,68.47,75.47,1
RX3159,1,4,2,10,5,24,30.26,47.28,58.23,0
RX3160,5,6,9,10,20,21,64.7,64.04,70.39,0
RX3161,1,5,2,12,7,21,46.77,21.54,50.54,0
RX3162,3,4,12,13,20,21,81.29,85.42,95.11,1
RX3163,6,7,11,13,17,17,99.42,95.68,99.62,1
RX3164,1,6,1,9,7,21,32.19,44.54,43.64,0
RX3165,3,4,8,10,21,24,60.49,66.31,82.31,1
RX3166,5,5,9,9,17,18,80.56,81.69,86.99,1
RX3167,1,7,1,8,8,21,46.09,33.69,49.26,0
RX3168,1,4,1,8,5,16,22.38,33.35,55.7,0
RX3169,1,5,2,11,1,17,28.59,28.37,48.81,0
RX3170,1,4,3,11,8,18,47.69,32.93,59.69,0
RX3171,1,5,3,8,5,24,34.3,43.52,58.6,0
RX3172,4,7,12,13,18,24,71.82,62.28,61.67,1
RX3173,3,4,12,14,22,22,95.16,85.02,89.97,1
RX3174,1,5,1,10,2,17,45.72,47.82,41.85,0
RX3175,7,7,7,9,16,18,86.53,91.02,85.03,1
RX3176,1,7,3,13,4,23,39.2,35.81,50.85,0
RX3177,1,5,2,9,6,22,30.88,48.75,57.87,0
RX3178,5,6,10,11,16,16,88.01,76.71,93.97,1
RX3179,4,7,9,10,20,24,58.19,55.04,67.44,1
RX3180,4,7,10,14,14,20,60.28,66.7,84.17,0
RX3181,5,6,10,11,17,22,63.77,66.38,81.12,1
RX3182,5,7,7,8,9,15,68.16,71.51,83.04,1
RX3183,7,7,7,9,17,20,100.0,87.82,93.27,1
RX3184,3,5,10,13,15,20,50.18,52.39,65.18,0
RX3185,3,4,7,10,15,20,72.95,61.33,69.72,0
RX3186,1,7,3,8,8,21,39.38,38.96,42.21,0
RX3187,2,7,1,12,5,17,26.92,46.74,44.09,0
RX3188,3,4,12,13,12,21,70.39,67.57,84.13,0
RX3189,2,7,5,12,1,21,48.73,37.91,40.4,0
RX3190,4,6,9,12,13,23,75.91,70.62,74.74,0
RX3191,5,5,9,11,15,17,94.88,83.02,97.26,1
RX3192,1,7,3,10,1,15,26.94,31.32,55.84,0
RX3193,6,6,14,14,20,23,94.14,78.04,93.69,1
RX3194,7,7,9,10,18,19,95.64,92.37,99.82,1
RX3195,7,7,9,11,18,18,92.59,89.32,93.37,1
RX3196,3,4,10,11,18,19,85.53,76.25,92.13,1
RX3197,5,5,12,12,18,18,86.77,90.64,97.56,1
RX3198,1,6,2,9,10,23,36.81,24.15,58.31,0
RX3199,5,5,11,12,16,19,99.26,86.04,89.02,1
RX3200,1,6,1,14,6,19,41.36,47.99,59.83,0
RX3201,2,6,3,9,5,20,35.27,23.67,46.03,0
RX3202,5,6,8,8,15,18,87.95,76.85,90.44,1
RX3203,1,6,4,14,6,18,43.49,42.77,55.97,0
RX3204,3,4,10,12,21,23,90.17,81.94,89.54,1
RX3205,1,5,1,10,6,19,47.93,37.6,56.81,0
RX3206,1,6,3,14,8,19,41.26,35.1,51.45,0
RX3207,6,7,8,9,20,24,79.83,55.89,65.98,0
RX3208,4,5,6,9,15,23,55.91,58.24,75.23,0
RX3209,4,4,13,13,23,24,89.12,88.94,95.29,1
RX3210,5,5,14,14,15,18,99.5,91.62,91.79,1
RX3211,7,7,12,12,17,18,86.19,80.18,90.42,1
RX3212,5,5,9,11,18,19,95.45,90.63,89.62,1
RX3213,7,7,10,11,16,18,82.48,95.22,87.23,1
RX3214,4,6,13,14,20,21,72.02,69.05,67.54,0
RX3215,6,7,8,14,17,19,76.51,69.17,60.85,0
RX3216,3,5,8,11,12,18,79.38,60.78,61.68,1
RX3217,1,6,2,11,4,21,26.76,40.64,46.98,0
RX3218,2,6,4,13,3,17,21.88,25.85,54.7,0
RX3219,4,4,11,12,19,21,91.85,78.47,92.03,1
RX3220,3,4,7,9,20,24,55.39,55.34,60.42,0
RX3221,6,7,9,10,15,16,85.98,78.37,91.34,1
RX3222,2,6,4,12,5,17,33.28,41.74,51.37,0
RX3223,1,5,2,14,7,24,33.46,21.18,45.5,0
RX3224,1,4,1,11,2,19,29.22,31.25,54.51,0
RX3225,3,6,7,9,14,23,79.68,72.5,67.16,1
RX3226,4,7,11,13,14,21,53.54,51.53,67.77,0
RX3227,4,6,9,13,14,15,79.14,71.96,62.96,1
RX3228,2,4,7,13,12,20,64.97,62.64,61.33,0
RX3229,6,7,13,14,13,16,93.98,92.87,96.43,1
RX3230,5,6,8,9,18,21,80.91,94.53,85.59,1
RX3231,5,5,12,12,17,20,85.5,94.94,99.61,1
RX3232,1,5,4,11,3,19,42.78,36.57,55.67,0
RX3233,4,4,12,14,23,24,89.5,82.7,92.61,1
RX3234,6,6,12,14,17,20,89.13,90.51,88.59,1
RX3235,5,6,12,13,18,21,96.36,86.01,92.74,1
RX3236,5,5,9,9,13,15,98.41,95.6,85.98,1
RX3237,6,7,8,9,15,19,76.7,61.63,63.36,1
RX3238,3,4,9,11,11,15,60.34,57.73,65.18,0
RX3239,2,7,3,13,3,19,44.4,42.31,57.52,0
RX3240,5,5,8,9,16,16,98.37,99.51,91.47,1
RX3241,2,6,1,12,4,15,33.68,44.55,40.34,0
RX3242,1,7,4,10,1,18,44.04,22.68,44.57,0
RX3243,3,5,8,13,16,19,62.18,63.36,83.85,0
RX3244,6,7,8,10,16,19,88.42,76.24,94.82,1
RX3245,3,4,9,10,12,20,56.22,71.45,64.76,0
RX3246,1,5,2,10,1,15,25.85,35.37,48.78,0
RX3247,7,7,11,13,14,17,90.27,81.82,88.15,1
RX3248,3,4,8,8,21,22,81.24,93.47,96.25,1
RX3249,1,4,3,12,8,24,24.1,30.19,58.85,0
RX3250,5,5,8,9,15,18,81.25,90.76,86.18,1
RX3251,1,5,2,8,9,20,23.96,21.06,47.9,0
RX3252,4,4,11,12,17,17,86.24,92.93,88.0,1
RX3253,1,4,3,12,1,15,38.51,38.1,58.26,0
RX3254,1,5,5,13,6,17,40.57,29.61,51.18,0
RX3255,1,5,2,11,6,17,26.52,46.95,46.07,0
RX3256,6,7,13,13,22,23,84.22,88.97,99.25,1
RX3257,2,4,7,10,12,19,66.26,62.59,66.81,0
RX3258,1,5,5,12,2,16,30.49,48.97,41.92,0
RX3259,2,6,3,14,4,24,37.78,43.26,52.31,0
RX3260,4,4,12,13,14,17,83.24,85.0,95.69,1
RX3261,4,6,8,9,20,21,68.17,68.13,65.72,0
RX3262,5,6,8,9,16,16,87.08,89.12,97.07,1
RX3263,4,4,10,12,21,22,81.82,94.42,87.84,1
RX3264,1,7,1,8,2,23,48.79,27.53,44.58,0
RX3265,1,7,3,9,1,17,25.0,43.95,43.57,0
RX3266,1,4,1,10,4,18,44.42,45.78,42.38,0
RX3267,6,7,7,9,12,19,54.8,66.21,77.55,0
RX3268,1,4,3,14,4,16,42.11,34.17,52.23,0
RX3269,5,6,10,14,22,23,71.75,56.24,82.21,0
RX3270,2,6,2,10,2,24,47.93,43.25,58.82,0
RX3271,1,5,3,14,3,18,36.78,46.62,48.26,0
RX3272,1,5,2,14,4,23,25.82,31.74,59.24,0
RX3273,4,5,9,10,19,23,64.05,60.27,65.82,1
RX3274,2,7,4,11,2,16,30.76,41.5,51.56,0
RX3275,5,7,7,11,18,24,70.08,72.46,76.31,0
RX3276,5,6,8,14,14,16,73.75,63.56,70.07,0
RX3277,5,5,11,11,13,15,83.28,98.52,93.67,1
RX3278,1,4,3,10,8,23,24.46,33.52,49.53,0
RX3279,1,5,1,8,5,17,32.29,36.92,47.47,0
RX3280,4,6,11,12,16,20,64.32,66.69,80.06,0
RX3281,4,6,11,12,15,24,52.83,63.3,78.67,1
RX3282,4,5,13,14,24,24,87.65,83.74,94.69,1
RX3283,4,6,11,13,14,19,72.5,64.25,74.87,0
RX3284,3,4,9,14,15,16,70.11,56.02,67.88,0
RX3285,5,5,14,14,17,20,93.36,80.92,91.67,1
RX3286,3,4,11,13,16,19,95.41,86.0,95.05,1
RX3287,2,6,1,10,8,20,21.98,43.97,43.15,0
RX3288,4,7,6,8,23,24,73.87,61.21,68.06,0
RX3289,4,6,7,8,15,22,67.69,58.68,64.9,0
RX3290,6,6,11,13,13,15,91.1,95.69,91.03,1
RX3291,4,7,11,12,16,18,70.84,55.78,81.45,0
RX3292,4,6,6,8,16,23,78.15,74.56,83.67,0
RX3293,5,5,9,10,17,20,85.43,75.14,87.06,1
RX3294,5,6,11,14,21,24,74.57,70.08,83.64,0
RX3295,1,7,1,14,6,15,39.54,41.48,43.9,0
RX3296,2,6,2,10,1,15,36.92,48.29,45.33,0
RX3297,4,7,7,11,15,16,53.97,61.36,64.63,1
RX3298,1,4,3,8,1,18,24.76,35.96,45.63,0
RX3299,3,5,8,14,14,19,74.9,56.78,71.81,1
RX3300,5,5,11,12,17,19,88.79,78.68,86.5,1
RX3301,4,6,8,9,21,23,62.12,63.88,60.74,1
RX3302,2,7,2,14,5,20,47.02,40.89,58.81,0
RX3303,2,4,8,13,21,22,56.31,56.89,74.17,0
RX3304,4,6,12,14,19,24,71.71,70.35,72.63,0
RX3305,1,5,3,9,1,17,30.85,45.78,58.78,0
RX3306,7,7,11,13,18,20,99.02,89.01,87.72,1
RX3307,7,7,11,13,22,23,87.07,76.78,95.38,1
RX3308,4,5,14,14,15,16,99.13,78.14,86.45,1
RX3309,6,7,8,11,15,20,60.64,74.71,83.92,0
RX3310,4,6,11,14,15,22,68.86,73.79,65.88,1
RX3311,2,4,9,10,15,20,55.54,64.93,81.48,1
RX3312,4,5,8,9,19,22,77.56,64.09,68.88,1
RX3313,3,6,7,12,13,22,58.8,69.88,70.05,0
RX3314,1,4,4,13,4,22,28.03,24.58,55.37,0
RX3315,1,7,1,8,5,20,48.0,37.89,49.59,0
RX3316,6,7,8,11,13,16,72.55,50.11,70.19,0
RX3317,1,5,5,13,2,17,31.93,33.23,52.38,0
RX3318,1,4,2,11,5,19,21.26,35.12,41.19,0
RX3319,2,7,3,8,5,21,29.07,21.35,51.13,0
RX3320,5,6,9,10,17,22,73.69,54.85,78.33,0
RX3321,1,4,3,12,1,19,34.76,35.54,57.58,0
RX3322,3,6,5,9,14,16,65.59,73.76,76.24,0
RX3323,5,5,8,8,23,24,91.71,79.44,85.5,1
RX3324,1,5,1,10,2,21,44.45,30.32,58.27,0
RX3325,2,6,3,11,5,16,49.91,41.93,46.29,0
RX3326,4,5,8,10,19,20,89.96,79.63,92.0,1
RX3327,4,7,6,10,15,19,58.26,64.87,69.02,0
RX3328,4,5,14,14,23,23,96.19,78.44,89.66,1
RX3329,3,4,6,9,22,24,79.71,60.55,62.43,1
RX3330,5,7,7,11,17,21,63.32,60.9,72.5,1
RX3331,5,7,12,13,19,22,65.33,65.18,66.9,0
RX3332,3,4,7,13,18,21,72.13,58.54,84.99,0
RX3333,1,4,6,14,9,23,33.57,45.52,55.57,0
RX3334,1,6,5,12,2,23,32.93,37.01,56.59,0
RX3335,4,5,9,13,17,20,73.03,61.69,74.67,1
RX3336,6,7,7,13,18,21,66.09,54.95,66.12,1
RX3337,7,7,7,8,19,19,89.17,76.69,99.53,1
RX3338,6,6,12,12,14,16,93.67,96.28,99.39,1
RX3339,1,6,2,14,6,16,23.76,45.14,42.28,0
RX3340,6,7,6,10,17,18,58.64,56.02,63.21,0
RX3341,1,5,4,13,5,15,42.88,39.26,59.28,0
RX3342,1,5,2,12,2,17,48.97,22.22,45.29,0
RX3343,2,6,3,8,1,17,26.99,30.32,45.61,0
RX3344,6,6,11,13,21,21,85.95,81.2,95.66,1
RX3345,7,7,9,9,13,15,93.41,96.91,97.66,1
