attendance,punctuality,sprint_completion,task_quality,deadline_met,communication,collaboration,initiative_score,performance
63.47,0,60.0,53.5,59.34,68.18181818181817,61.36363636363636,71.42857142857143,Poor
46.59,0,25.0,35.21,24.5,9.090909090909092,8.181818181818183,36.36363636363637,Poor
63.38,0,50.0,70.77,61.48,57.89473684210527,52.10526315789474,76.92307692307693,Average
64.66,100,50.0,74.87,69.03,71.42857142857143,64.28571428571429,55.55555555555556,Average
54.72,0,28.57142857142857,49.84,28.97,21.052631578947366,18.94736842105263,40.0,Poor
46.68,0,16.666666666666664,40.97,28.38,8.695652173913043,7.826086956521739,36.36363636363637,Poor
47.91,0,20.0,33.65,20.27,33.33333333333333,29.999999999999996,30.76923076923077,Poor
96.61,100,85.71428571428571,92.09,85.1,93.75,84.375,100.0,Good
95.4,100,100.0,90.86,82.66,90.47619047619048,81.42857142857143,100.0,Good
84.39,0,83.33333333333334,53.32,55.3,58.82352941176471,52.94117647058824,50.0,Average
72.03,100,83.33333333333334,66.52,65.69,66.66666666666666,59.99999999999999,62.5,Average
58.26,0,20.0,31.51,42.49,34.78260869565217,31.304347826086957,22.22222222222222,Poor
77.77,0,75.0,75.38,55.16,57.14285714285714,51.42857142857142,70.0,Average
87.32,100,83.33333333333334,80.52,85.11,100.0,90.0,91.66666666666666,Good
50.8,0,14.285714285714285,35.85,23.68,11.11111111111111,10.0,15.384615384615385,Poor
71.39,0,75.0,60.45,74.78,88.23529411764706,79.41176470588235,70.0,Average
78.47,0,50.0,63.19,71.39,80.95238095238095,72.85714285714286,69.23076923076923,Average
66.85,0,83.33333333333334,79.72,51.35,70.58823529411765,63.52941176470589,92.85714285714286,Average
55.34,0,28.57142857142857,27.69,45.58,23.52941176470588,21.176470588235293,30.0,Poor
53.57,0,25.0,42.37,33.39,9.523809523809524,8.571428571428571,36.36363636363637,Poor
91.91,100,100.0,96.33,99.18,100.0,90.0,100.0,Good
88.03,100,100.0,99.13,99.59,100.0,90.0,100.0,Good
55.6,0,25.0,42.79,33.32,36.84210526315789,33.1578947368421,15.384615384615385,Poor
88.28,100,80.0,80.61,77.35,86.66666666666667,78.0,90.0,Good
82.23,0,50.0,77.85,62.5,62.5,56.25,76.92307692307693,Average
76.57,100,71.42857142857143,65.1,58.22,60.86956521739131,54.78260869565218,85.71428571428571,Average
85.76,100,75.0,83.37,93.93,89.47368421052632,80.52631578947368,100.0,Good
86.9,100,80.0,90.45,94.3,91.30434782608695,82.17391304347827,100.0,Good
96.82,100,100.0,86.64,97.1,86.66666666666667,78.0,83.33333333333334,Good
96.85,100,80.0,86.77,94.86,93.33333333333333,84.0,100.0,Good
56.46,0,20.0,45.98,22.68,36.36363636363637,32.727272727272734,41.66666666666667,Poor
99.02,100,83.33333333333334,93.02,78.6,91.66666666666666,82.5,100.0,Good
49.4,0,20.0,36.29,22.66,4.545454545454546,4.090909090909092,18.181818181818183,Poor
80.77,100,75.0,79.34,62.8,75.0,67.5,55.55555555555556,Average
65.33,100,66.66666666666666,71.91,59.26,88.88888888888889,80.0,64.28571428571429,Average
66.44,0,57.14285714285714,62.71,54.03,60.0,54.0,83.33333333333334,Average
71.5,0,57.14285714285714,55.24,66.54,66.66666666666666,59.99999999999999,87.5,Average
78.09,0,50.0,59.39,67.7,69.56521739130434,62.608695652173914,55.55555555555556,Average
82.05,0,75.0,78.25,73.85,90.47619047619048,81.42857142857143,50.0,Average
53.71,0,25.0,38.9,49.47,29.411764705882355,26.47058823529412,25.0,Poor
54.35,0,16.666666666666664,43.81,21.0,5.555555555555555,5.0,33.33333333333333,Poor
74.38,100,50.0,71.91,57.51,87.5,78.75,90.9090909090909,Average
41.8,0,25.0,30.4,40.97,35.0,31.5,40.0,Poor
93.93,100,83.33333333333334,93.39,80.51,87.5,78.75,90.0,Good
54.69,0,20.0,41.5,30.5,38.095238095238095,34.285714285714285,16.666666666666664,Poor
93.82,100,100.0,97.43,87.84,95.83333333333334,86.25000000000001,92.3076923076923,Good
68.91,0,85.71428571428571,53.41,61.92,76.47058823529412,68.82352941176471,63.63636363636363,Average
79.5,100,50.0,63.17,70.52,95.65217391304348,86.08695652173914,58.333333333333336,Average
77.36,100,50.0,80.0,66.1,60.0,54.0,66.66666666666666,Average
54.85,0,33.33333333333333,47.01,37.24,41.17647058823529,37.05882352941176,25.0,Poor
75.42,0,50.0,64.83,50.72,58.333333333333336,52.5,71.42857142857143,Poor
58.18,0,14.285714285714285,42.88,45.4,40.0,36.0,18.181818181818183,Poor
58.48,0,20.0,20.01,35.19,33.33333333333333,29.999999999999996,7.6923076923076925,Poor
86.94,100,85.71428571428571,90.01,99.27,90.0,81.0,100.0,Good
85.74,100,75.0,82.69,87.93,100.0,90.0,90.9090909090909,Good
64.26,0,50.0,55.74,60.3,77.27272727272727,69.54545454545455,90.0,Average
76.5,0,50.0,72.84,52.01,73.33333333333333,66.0,81.81818181818183,Average
92.84,100,85.71428571428571,93.39,82.02,88.88888888888889,80.0,100.0,Good
59.31,0,20.0,39.8,26.66,5.555555555555555,5.0,10.0,Poor
57.3,0,14.285714285714285,44.31,40.82,10.526315789473683,9.473684210526315,25.0,Poor
41.59,0,14.285714285714285,26.14,21.95,4.545454545454546,4.090909090909092,36.36363636363637,Poor
57.72,0,20.0,29.8,22.22,27.77777777777778,25.0,36.36363636363637,Poor
88.45,100,100.0,85.76,75.23,89.47368421052632,80.52631578947368,92.85714285714286,Good
46.92,0,28.57142857142857,37.56,48.03,21.052631578947366,18.94736842105263,40.0,Poor
58.9,0,25.0,27.89,39.89,15.789473684210526,14.210526315789473,36.36363636363637,Poor
58.51,0,28.57142857142857,41.18,36.97,19.047619047619047,17.142857142857142,35.714285714285715,Poor
94.12,100,100.0,85.12,95.89,94.11764705882352,84.70588235294117,83.33333333333334,Good
89.08,100,100.0,80.15,93.53,89.47368421052632,80.52631578947368,83.33333333333334,Good
62.94,0,80.0,70.21,51.72,55.55555555555556,50.0,55.55555555555556,Average
72.89,100,83.33333333333334,79.09,66.4,81.81818181818183,73.63636363636364,85.71428571428571,Good
83.89,0,85.71428571428571,64.61,59.82,59.09090909090909,53.18181818181819,64.28571428571429,Average
98.79,100,85.71428571428571,89.27,84.87,88.23529411764706,79.41176470588235,100.0,Good
88.01,100,100.0,81.37,97.43,80.0,72.0,100.0,Good
90.13,100,100.0,83.22,89.93,88.88888888888889,80.0,100.0,Good
52.5,0,20.0,20.87,49.45,31.25,28.125,18.181818181818183,Poor
45.52,0,16.666666666666664,30.8,33.92,41.17647058823529,37.05882352941176,40.0,Poor
56.78,0,25.0,44.7,40.35,35.294117647058826,31.764705882352946,30.76923076923077,Poor
45.95,0,25.0,31.63,33.92,11.11111111111111,10.0,12.5,Poor
45.51,0,28.57142857142857,29.15,38.54,21.052631578947366,18.94736842105263,16.666666666666664,Poor
60.26,0,50.0,69.28,58.33,80.0,72.0,61.53846153846154,Average
95.48,100,100.0,94.24,83.02,94.44444444444444,85.0,100.0,Good
41.04,0,25.0,25.53,38.41,25.0,22.5,21.428571428571427,Poor
97.03,100,100.0,91.08,78.06,95.0,85.5,85.71428571428571,Good
55.85,0,25.0,48.49,21.46,5.88235294117647,5.294117647058823,36.36363636363637,Poor
54.3,0,20.0,35.67,21.6,25.0,22.5,28.57142857142857,Poor
54.69,0,16.666666666666664,38.25,42.59,10.0,9.0,11.11111111111111,Poor
93.12,100,83.33333333333334,94.26,99.63,95.45454545454545,85.9090909090909,84.61538461538461,Good
91.93,100,100.0,82.76,98.96,95.83333333333334,86.25000000000001,100.0,Good
55.24,0,33.33333333333333,21.3,32.87,33.33333333333333,29.999999999999996,35.714285714285715,Poor
91.74,100,85.71428571428571,82.44,92.37,88.23529411764706,79.41176470588235,100.0,Good
63.97,0,83.33333333333334,60.74,65.65,86.95652173913044,78.26086956521739,90.9090909090909,Average
87.95,100,80.0,84.42,85.33,100.0,90.0,88.88888888888889,Good
84.38,0,85.71428571428571,78.48,50.81,62.5,56.25,55.55555555555556,Average
52.58,0,28.57142857142857,20.53,36.11,5.88235294117647,5.294117647058823,25.0,Poor
95.78,100,100.0,86.53,90.66,84.21052631578947,75.78947368421052,100.0,Good
60.95,0,75.0,60.71,71.44,65.0,58.5,55.55555555555556,Average
57.64,0,20.0,24.36,47.45,34.78260869565217,31.304347826086957,37.5,Poor
67.16,0,71.42857142857143,55.74,74.33,94.73684210526315,85.26315789473684,90.0,Average
91.25,100,100.0,80.9,85.2,84.21052631578947,75.78947368421052,84.61538461538461,Good
65.93,0,83.33333333333334,73.1,65.88,59.09090909090909,53.18181818181819,87.5,Average
63.78,0,60.0,74.87,73.79,93.75,84.375,58.333333333333336,Average
99.96,100,83.33333333333334,95.25,93.02,86.66666666666667,78.0,77.77777777777779,Good
43.26,0,16.666666666666664,48.89,48.05,33.33333333333333,29.999999999999996,30.76923076923077,Poor
85.4,100,80.0,95.67,89.51,95.65217391304348,86.08695652173914,100.0,Good
69.66,0,71.42857142857143,66.99,53.21,87.5,78.75,90.0,Average
61.59,0,50.0,60.73,62.37,89.47368421052632,80.52631578947368,66.66666666666666,Average
94.58,100,100.0,99.42,87.75,85.71428571428571,77.14285714285714,90.9090909090909,Good
99.28,100,85.71428571428571,86.97,90.19,82.35294117647058,74.11764705882352,100.0,Good
86.37,100,100.0,99.94,75.76,87.5,78.75,100.0,Good
98.67,100,75.0,85.81,98.0,100.0,90.0,85.71428571428571,Good
91.22,100,100.0,97.54,77.97,85.71428571428571,77.14285714285714,100.0,Good
46.62,0,25.0,21.17,42.28,15.789473684210526,14.210526315789473,12.5,Poor
54.68,0,33.33333333333333,37.43,28.6,6.25,5.625,18.181818181818183,Poor
71.12,0,60.0,76.06,72.07,61.111111111111114,55.00000000000001,92.85714285714286,Average
74.32,100,50.0,74.26,70.48,95.45454545454545,85.9090909090909,54.54545454545454,Average
45.43,0,14.285714285714285,41.39,43.33,23.809523809523807,21.428571428571427,25.0,Poor
85.27,100,85.71428571428571,85.25,79.31,87.5,78.75,90.0,Good
64.62,0,50.0,58.53,72.6,62.5,56.25,83.33333333333334,Average
91.86,100,100.0,82.5,87.34,100.0,90.0,100.0,Good
99.24,100,100.0,89.18,99.88,88.88888888888889,80.0,92.85714285714286,Good
54.2,0,16.666666666666664,33.3,20.81,37.5,33.75,40.0,Poor
87.83,100,100.0,92.94,84.68,90.9090909090909,81.81818181818181,81.81818181818183,Good
40.82,0,33.33333333333333,44.24,40.19,6.25,5.625,30.0,Poor
78.14,100,50.0,75.98,51.49,73.91304347826086,66.52173913043478,54.54545454545454,Average
67.04,0,60.0,71.26,72.24,91.66666666666666,82.5,78.57142857142857,Average
87.28,100,75.0,86.39,76.87,94.44444444444444,85.0,87.5,Good
42.77,0,25.0,40.17,49.94,13.043478260869565,11.739130434782608,33.33333333333333,Poor
67.87,0,75.0,79.45,70.37,63.63636363636363,57.27272727272727,91.66666666666666,Average
69.31,100,57.14285714285714,79.98,66.31,66.66666666666666,59.99999999999999,77.77777777777779,Average
46.29,0,20.0,30.6,41.31,37.5,33.75,11.11111111111111,Poor
77.06,100,71.42857142857143,67.69,67.03,83.33333333333334,75.00000000000001,57.14285714285714,Average
95.38,100,83.33333333333334,80.51,80.49,95.83333333333334,86.25000000000001,83.33333333333334,Good
51.04,0,25.0,28.74,47.75,26.31578947368421,23.684210526315788,36.36363636363637,Poor
41.93,0,28.57142857142857,39.35,41.46,31.25,28.125,18.181818181818183,Poor
86.57,100,80.0,98.52,89.29,88.23529411764706,79.41176470588235,80.0,Good
48.59,0,33.33333333333333,24.01,26.95,29.166666666666668,26.25,11.11111111111111,Poor
49.91,0,20.0,33.34,47.95,19.047619047619047,17.142857142857142,20.0,Poor
57.82,0,20.0,31.87,38.48,38.88888888888889,35.00000000000001,23.076923076923077,Poor
93.87,100,85.71428571428571,94.49,77.07,88.88888888888889,80.0,90.0,Good
89.09,100,80.0,93.67,91.65,100.0,90.0,81.81818181818183,Good
65.97,100,80.0,51.5,52.22,87.5,78.75,87.5,Average
54.78,0,20.0,29.57,30.0,18.181818181818183,16.363636363636367,30.0,Poor
70.77,100,85.71428571428571,64.21,74.95,95.45454545454545,85.9090909090909,84.61538461538461,Good
53.46,0,14.285714285714285,35.18,27.52,36.36363636363637,32.727272727272734,30.0,Poor
47.42,0,25.0,22.35,20.62,17.647058823529413,15.882352941176473,36.36363636363637,Poor
92.87,100,100.0,95.97,94.39,100.0,90.0,77.77777777777779,Good
76.31,0,83.33333333333334,70.23,67.16,77.27272727272727,69.54545454545455,78.57142857142857,Average
63.31,0,50.0,67.66,54.82,57.89473684210527,52.10526315789474,80.0,Poor
51.45,0,28.57142857142857,46.31,31.15,22.727272727272727,20.454545454545453,22.22222222222222,Poor
53.82,0,28.57142857142857,28.91,34.47,20.0,18.0,22.22222222222222,Poor
57.39,0,25.0,33.46,45.89,35.0,31.5,18.181818181818183,Poor
92.15,100,80.0,92.02,90.73,100.0,90.0,92.85714285714286,Good
74.94,100,80.0,70.22,66.61,88.23529411764706,79.41176470588235,61.53846153846154,Good
87.31,100,100.0,84.45,77.92,100.0,90.0,92.3076923076923,Good
97.53,100,100.0,89.12,85.26,87.5,78.75,87.5,Good
47.47,0,14.285714285714285,49.16,48.37,40.0,36.0,28.57142857142857,Poor
89.6,100,85.71428571428571,82.59,89.44,90.47619047619048,81.42857142857143,100.0,Good
41.52,0,28.57142857142857,31.75,33.93,6.25,5.625,33.33333333333333,Poor
91.46,100,100.0,99.79,93.74,94.44444444444444,85.0,90.0,Good
92.4,100,83.33333333333334,90.79,81.95,89.47368421052632,80.52631578947368,92.85714285714286,Good
55.35,0,20.0,23.79,21.59,11.11111111111111,10.0,35.714285714285715,Poor
48.45,0,16.666666666666664,37.26,28.85,26.08695652173913,23.478260869565215,12.5,Poor
93.05,100,85.71428571428571,88.27,84.34,85.71428571428571,77.14285714285714,83.33333333333334,Good
94.54,100,100.0,94.18,99.27,90.47619047619048,81.42857142857143,90.9090909090909,Good
46.22,0,25.0,37.58,34.81,42.10526315789473,37.89473684210526,22.22222222222222,Poor
67.29,100,66.66666666666666,79.25,72.42,62.5,56.25,91.66666666666666,Average
58.54,0,14.285714285714285,30.96,46.39,10.526315789473683,9.473684210526315,15.384615384615385,Poor
53.71,0,20.0,27.25,37.67,9.090909090909092,8.181818181818183,8.333333333333332,Poor
48.53,0,20.0,36.58,37.35,13.043478260869565,11.739130434782608,10.0,Poor
52.65,0,16.666666666666664,35.74,37.89,37.5,33.75,9.090909090909092,Poor
96.21,100,83.33333333333334,84.38,76.68,89.47368421052632,80.52631578947368,100.0,Good
94.13,100,100.0,92.54,75.45,88.88888888888889,80.0,75.0,Good
57.16,0,25.0,40.29,23.78,10.526315789473683,9.473684210526315,16.666666666666664,Poor
76.81,0,80.0,65.31,61.69,95.45454545454545,85.9090909090909,58.333333333333336,Average
80.03,0,75.0,75.63,68.03,80.95238095238095,72.85714285714286,76.92307692307693,Average
92.1,100,80.0,95.95,83.75,100.0,90.0,100.0,Good
89.59,100,100.0,81.42,75.25,81.25,73.125,85.71428571428571,Good
74.47,0,60.0,54.29,58.23,66.66666666666666,59.99999999999999,75.0,Average
69.03,0,80.0,73.2,68.16,76.19047619047619,68.57142857142857,70.0,Average
44.22,0,14.285714285714285,38.64,25.38,42.857142857142854,38.57142857142857,33.33333333333333,Poor
64.04,0,85.71428571428571,71.42,52.58,68.42105263157895,61.578947368421055,61.53846153846154,Average
97.76,100,100.0,94.95,89.39,86.66666666666667,78.0,100.0,Good
89.06,100,100.0,82.31,93.62,89.47368421052632,80.52631578947368,90.0,Good
85.93,100,80.0,82.13,78.26,85.0,76.5,100.0,Good
54.2,0,28.57142857142857,35.92,23.07,35.294117647058826,31.764705882352946,33.33333333333333,Poor
58.04,0,33.33333333333333,26.55,46.14,25.0,22.5,12.5,Poor
98.28,100,100.0,88.1,89.78,93.75,84.375,100.0,Good
45.5,0,25.0,46.77,23.59,36.84210526315789,33.1578947368421,38.46153846153847,Poor
84.78,0,66.66666666666666,67.18,57.05,65.0,58.5,55.55555555555556,Average
50.44,0,28.57142857142857,34.46,33.91,22.22222222222222,20.0,12.5,Poor
50.23,0,16.666666666666664,43.97,37.87,4.166666666666666,3.7499999999999996,12.5,Poor
89.21,100,85.71428571428571,81.61,76.07,90.0,81.0,100.0,Good
68.05,100,83.33333333333334,68.72,67.39,94.73684210526315,85.26315789473684,77.77777777777779,Good
41.4,0,33.33333333333333,47.85,47.04,20.0,18.0,35.714285714285715,Poor
91.39,100,80.0,86.79,97.39,88.88888888888889,80.0,90.9090909090909,Good
56.94,0,20.0,44.23,25.74,4.545454545454546,4.090909090909092,33.33333333333333,Poor
87.58,100,75.0,86.07,86.08,94.11764705882352,84.70588235294117,84.61538461538461,Good
75.94,0,80.0,65.45,69.3,80.95238095238095,72.85714285714286,91.66666666666666,Average
98.44,100,100.0,84.04,94.85,94.11764705882352,84.70588235294117,100.0,Good
46.53,0,33.33333333333333,29.83,29.6,5.88235294117647,5.294117647058823,11.11111111111111,Poor
76.64,100,83.33333333333334,54.5,55.84,86.95652173913044,78.26086956521739,92.3076923076923,Good
65.89,100,60.0,74.38,64.49,58.82352941176471,52.94117647058824,50.0,Average
81.23,0,80.0,52.99,62.66,65.0,58.5,50.0,Average
74.31,0,85.71428571428571,51.31,69.15,88.88888888888889,80.0,50.0,Average
87.92,100,85.71428571428571,99.46,94.41,82.35294117647058,74.11764705882352,91.66666666666666,Good
52.79,0,28.57142857142857,32.81,28.8,37.5,33.75,28.57142857142857,Poor
96.99,100,85.71428571428571,89.39,92.27,87.5,78.75,90.0,Good
79.83,100,66.66666666666666,67.99,74.13,78.26086956521739,70.43478260869566,90.9090909090909,Good
54.56,0,33.33333333333333,41.21,42.34,33.33333333333333,29.999999999999996,22.22222222222222,Poor
60.56,100,60.0,78.39,71.61,58.333333333333336,52.5,80.0,Average
55.35,0,33.33333333333333,40.35,46.53,26.08695652173913,23.478260869565215,18.181818181818183,Poor
93.5,100,100.0,89.99,92.55,100.0,90.0,100.0,Good
99.3,100,85.71428571428571,87.15,92.4,100.0,90.0,100.0,Good
64.79,0,50.0,78.53,70.78,80.0,72.0,90.9090909090909,Average
74.96,0,60.0,79.32,74.6,95.0,85.5,50.0,Average
88.43,100,100.0,92.02,98.12,88.88888888888889,80.0,100.0,Good
88.9,100,100.0,84.67,90.83,95.45454545454545,85.9090909090909,83.33333333333334,Good
58.91,0,14.285714285714285,29.02,38.41,37.5,33.75,38.46153846153847,Poor
56.14,0,25.0,28.17,33.63,33.33333333333333,29.999999999999996,35.714285714285715,Poor
42.99,0,25.0,22.16,21.36,28.57142857142857,25.71428571428571,14.285714285714285,Poor
73.61,100,83.33333333333334,56.74,72.64,87.5,78.75,71.42857142857143,Good
88.34,100,100.0,84.69,79.84,100.0,90.0,81.81818181818183,Good
88.38,100,75.0,80.52,87.03,85.71428571428571,77.14285714285714,100.0,Good
50.57,0,33.33333333333333,49.55,47.1,4.166666666666666,3.7499999999999996,15.384615384615385,Poor
53.42,0,20.0,28.52,43.49,38.095238095238095,34.285714285714285,27.27272727272727,Poor
56.66,0,16.666666666666664,27.22,30.36,11.11111111111111,10.0,10.0,Poor
57.25,0,33.33333333333333,49.29,27.2,20.0,18.0,33.33333333333333,Poor
84.76,100,80.0,52.1,63.39,59.09090909090909,53.18181818181819,78.57142857142857,Average
98.16,100,83.33333333333334,80.29,77.95,88.23529411764706,79.41176470588235,92.85714285714286,Good
91.11,100,85.71428571428571,83.59,91.75,90.9090909090909,81.81818181818181,81.81818181818183,Good
90.72,100,75.0,87.74,95.84,85.0,76.5,100.0,Good
47.62,0,28.57142857142857,45.85,35.31,26.31578947368421,23.684210526315788,12.5,Poor
74.92,0,71.42857142857143,51.94,52.83,82.6086956521739,74.34782608695652,66.66666666666666,Average
55.74,0,20.0,37.8,49.92,38.095238095238095,34.285714285714285,33.33333333333333,Poor
45.56,0,25.0,38.21,34.18,42.10526315789473,37.89473684210526,30.0,Poor
80.93,0,75.0,52.97,71.54,91.30434782608695,82.17391304347827,60.0,Average
46.06,0,33.33333333333333,47.39,33.11,21.73913043478261,19.565217391304348,33.33333333333333,Poor
77.93,100,83.33333333333334,51.2,65.24,69.56521739130434,62.608695652173914,85.71428571428571,Average
50.06,0,20.0,42.86,29.93,26.666666666666668,24.0,27.27272727272727,Poor
50.06,0,16.666666666666664,38.49,32.48,20.0,18.0,7.6923076923076925,Poor
70.98,0,80.0,58.72,58.2,55.55555555555556,50.0,60.0,Average
47.76,0,16.666666666666664,30.22,44.4,6.25,5.625,11.11111111111111,Poor
86.13,100,100.0,82.92,93.1,88.88888888888889,80.0,88.88888888888889,Good
68.76,100,50.0,65.91,57.07,68.75,61.875,62.5,Average
91.02,100,80.0,82.29,90.04,86.95652173913044,78.26086956521739,92.3076923076923,Good
83.4,100,85.71428571428571,54.02,69.01,69.56521739130434,62.608695652173914,66.66666666666666,Average
70.97,100,71.42857142857143,62.49,69.75,70.0,63.0,80.0,Average
58.96,0,14.285714285714285,34.09,27.99,5.0,4.5,28.57142857142857,Poor
56.94,0,28.57142857142857,25.37,39.49,43.47826086956522,39.130434782608695,18.181818181818183,Poor
44.58,0,25.0,31.95,21.99,35.294117647058826,31.764705882352946,40.0,Poor
58.89,0,28.57142857142857,42.1,30.47,21.052631578947366,18.94736842105263,27.27272727272727,Poor
66.12,100,80.0,59.9,66.42,66.66666666666666,59.99999999999999,58.333333333333336,Average
71.12,100,85.71428571428571,62.72,60.83,86.36363636363636,77.72727272727272,90.0,Good
86.04,100,100.0,90.3,76.05,100.0,90.0,100.0,Good
52.19,0,25.0,45.36,38.28,33.33333333333333,29.999999999999996,41.66666666666667,Poor
67.06,0,57.14285714285714,55.75,56.69,88.88888888888889,80.0,77.77777777777779,Average
80.82,0,57.14285714285714,73.22,51.86,66.66666666666666,59.99999999999999,87.5,Average
46.43,0,20.0,43.44,33.73,43.47826086956522,39.130434782608695,30.0,Poor
84.49,100,71.42857142857143,60.78,51.59,62.5,56.25,87.5,Average
